DB 1 MOTIF	5-AAAGGGA	STREME-5
 -10.5	19
  -9.5	4
  -8.5	12
  -7.5	15
  -6.5	14
  -5.5	14
  -4.5	17
  -3.5	20
  -2.5	12
  -1.5	15
  -0.5	19
   0.5	24
   1.5	12
   2.5	16
   3.5	18
   4.5	16
   5.5	18
   6.5	19
   7.5	5
   8.5	10
   9.5	12
  10.5	11
  11.5	9
  12.5	18
  13.5	13
  14.5	12
  15.5	10
  16.5	8
  17.5	16
  18.5	17
  19.5	14
  20.5	11
  21.5	13
  22.5	14
  23.5	20
  24.5	10
  25.5	18
  26.5	13
  27.5	19
  28.5	13
  29.5	11
  30.5	11
  31.5	14
  32.5	14
  33.5	7
  34.5	14
  35.5	10
  36.5	8
  37.5	10
  38.5	14
  39.5	16
  40.5	7
  41.5	14
  42.5	11
DB 2 MOTIF	UP00088_2	Plagl1_secondary
 -42.0	0
 -41.0	2
 -40.0	3
 -39.0	2
 -38.0	0
 -37.0	3
 -36.0	0
 -35.0	2
 -34.0	0
 -33.0	0
 -32.0	0
 -31.0	0
 -30.0	2
 -29.0	1
 -28.0	2
 -27.0	0
 -26.0	3
 -25.0	7
 -24.0	3
 -23.0	4
 -22.0	3
 -21.0	5
 -20.0	2
 -19.0	3
 -18.0	1
 -17.0	1
 -16.0	3
 -15.0	2
 -14.0	5
 -13.0	1
 -12.0	4
 -11.0	0
 -10.0	2
  -9.0	3
  -8.0	5
  -7.0	1
  -6.0	2
  -5.0	3
  -4.0	1
  -3.0	2
  -2.0	4
  -1.0	9
   0.0	5
   1.0	5
   2.0	2
   3.0	1
   4.0	1
   5.0	2
   6.0	1
   7.0	5
   8.0	3
   9.0	3
  10.0	1
  11.0	3
  12.0	2
  13.0	2
  14.0	1
  15.0	1
  16.0	2
  17.0	2
  18.0	1
  19.0	0
  20.0	4
  21.0	1
  22.0	2
  23.0	4
  24.0	3
  25.0	0
  26.0	0
  27.0	2
  28.0	0
  29.0	3
  30.0	3
  31.0	4
  32.0	1
  33.0	1
  34.0	1
  35.0	5
  36.0	1
  37.0	5
  38.0	1
  39.0	1
  40.0	2
  41.0	2
  42.0	1
DB 2 MOTIF	UP00087_2	Tcfap2c_secondary
 -43.5	3
 -42.5	9
 -41.5	8
 -40.5	10
 -39.5	6
 -38.5	7
 -37.5	4
 -36.5	10
 -35.5	6
 -34.5	3
 -33.5	5
 -32.5	7
 -31.5	5
 -30.5	11.5
 -29.5	11
 -28.5	8
 -27.5	4
 -26.5	3
 -25.5	10
 -24.5	8
 -23.5	11
 -22.5	6
 -21.5	4
 -20.5	9
 -19.5	7
 -18.5	14
 -17.5	5
 -16.5	4
 -15.5	12
 -14.5	9
 -13.5	11
 -12.5	8
 -11.5	7
 -10.5	5
  -9.5	10
  -8.5	10
  -7.5	8
  -6.5	7
  -5.5	9
  -4.5	11
  -3.5	13
  -2.5	11
  -1.5	8
  -0.5	7
   0.5	8
   1.5	7
   2.5	10
   3.5	16
   4.5	11
   5.5	10
   6.5	4
   7.5	11
   8.5	12
   9.5	11
  10.5	12
  11.5	15
  12.5	10
  13.5	14
  14.5	2
  15.5	7
  16.5	8
  17.5	6
  18.5	6
  19.5	14
  20.5	4
  21.5	4
  22.5	3
  23.5	7
  24.5	9
  25.5	8
  26.5	6
  27.5	8
  28.5	7
  29.5	6
  30.5	7
  31.5	9
  32.5	13
  33.5	9
  34.5	2
  35.5	5
  36.5	9
  37.5	5
  38.5	4
  39.5	5
  40.5	5.5
  41.5	7
  42.5	6
  43.5	6
DB 3 MOTIF	MA0101.1	REL
 -45.5	6
 -44.5	8
 -43.5	3
 -42.5	9
 -41.5	5
 -40.5	8
 -39.5	5
 -38.5	5
 -37.5	7
 -36.5	6
 -35.5	6
 -34.5	9
 -33.5	10.5
 -32.5	7
 -31.5	6
 -30.5	14
 -29.5	14
 -28.5	4
 -27.5	9
 -26.5	7
 -25.5	12
 -24.5	6.5
 -23.5	7.5
 -22.5	12
 -21.5	10
 -20.5	8
 -19.5	4
 -18.5	7
 -17.5	11
 -16.5	7
 -15.5	7
 -14.5	4
 -13.5	8
 -12.5	13
 -11.5	6
 -10.5	14
  -9.5	10
  -8.5	5
  -7.5	6
  -6.5	11
  -5.5	8
  -4.5	5
  -3.5	8
  -2.5	14
  -1.5	12
  -0.5	11
   0.5	10
   1.5	14
   2.5	14
   3.5	8
   4.5	9
   5.5	7
   6.5	2
   7.5	6
   8.5	4
   9.5	11
  10.5	5
  11.5	12
  12.5	10
  13.5	6
  14.5	8
  15.5	5
  16.5	9
  17.5	6
  18.5	3
  19.5	6
  20.5	10
  21.5	7
  22.5	4
  23.5	11
  24.5	10
  25.5	8
  26.5	9
  27.5	1
  28.5	8
  29.5	4
  30.5	6
  31.5	5
  32.5	9
  33.5	7
  34.5	5
  35.5	5
  36.5	8
  37.5	19
  38.5	9
  39.5	11.5
  40.5	10
  41.5	6
  42.5	4
  43.5	5
  44.5	8
  45.5	6
DB 3 MOTIF	MA0111.1	Spz1
 -45.0	5
 -44.0	4
 -43.0	8
 -42.0	6
 -41.0	2
 -40.0	5
 -39.0	12
 -38.0	3
 -37.0	4
 -36.0	3
 -35.0	4
 -34.0	5
 -33.0	5
 -32.0	5
 -31.0	6
 -30.0	3
 -29.0	4
 -28.0	5
 -27.0	11
 -26.0	2
 -25.0	3
 -24.0	6
 -23.0	3
 -22.0	6
 -21.0	8
 -20.0	8
 -19.0	3
 -18.0	5
 -17.0	6
 -16.0	8
 -15.0	10
 -14.0	3
 -13.0	7
 -12.0	8
 -11.0	10
 -10.0	3
  -9.0	5
  -8.0	5
  -7.0	5
  -6.0	10
  -5.0	7
  -4.0	11
  -3.0	10
  -2.0	10
  -1.0	13
   0.0	12
   1.0	10
   2.0	10
   3.0	9
   4.0	12
   5.0	8
   6.0	6
   7.0	5
   8.0	9
   9.0	5
  10.0	7
  11.0	8
  12.0	6
  13.0	7
  14.0	7
  15.0	4
  16.0	11
  17.0	7
  18.0	9
  19.0	9
  20.0	4
  21.0	8
  22.0	9
  23.0	7
  24.0	8
  25.0	6
  26.0	2
  27.0	7
  28.0	8
  29.0	10
  30.0	4
  31.0	7
  32.0	5
  33.0	4
  34.0	5
  35.0	9
  36.0	4
  37.0	7
  38.0	3
  39.0	3
  40.0	3
  41.0	5
  42.0	9
  43.0	10
  44.0	7
  45.0	4
DB 3 MOTIF	MA0065.2	Pparg::Rxra
 -43.0	5
 -42.0	5
 -41.0	11
 -40.0	9
 -39.0	14
 -38.0	10
 -37.0	6
 -36.0	8
 -35.0	6
 -34.0	6
 -33.0	7
 -32.0	6
 -31.0	8
 -30.0	4
 -29.0	6
 -28.0	6
 -27.0	9
 -26.0	8
 -25.0	4
 -24.0	11
 -23.0	11
 -22.0	8
 -21.0	8
 -20.0	7
 -19.0	6
 -18.0	10
 -17.0	15
 -16.0	12
 -15.0	17
 -14.0	9
 -13.0	11
 -12.0	4
 -11.0	10
 -10.0	6
  -9.0	9
  -8.0	10
  -7.0	12
  -6.0	7
  -5.0	15
  -4.0	11
  -3.0	14
  -2.0	15
  -1.0	9
   0.0	11
   1.0	8
   2.0	9
   3.0	13
   4.0	17
   5.0	5
   6.0	11
   7.0	8
   8.0	11
   9.0	10
  10.0	16
  11.0	7
  12.0	9
  13.0	7
  14.0	10
  15.0	12
  16.0	12
  17.0	15
  18.0	8
  19.0	13
  20.0	5
  21.0	9
  22.0	9
  23.0	8
  24.0	4
  25.0	8
  26.0	12
  27.0	5
  28.0	10
  29.0	10
  30.0	9
  31.0	6
  32.0	10
  33.0	9
  34.0	8
  35.0	6
  36.0	10
  37.0	7
  38.0	9
  39.0	11
  40.0	6
  41.0	5
  42.0	7
  43.0	9
DB 3 MOTIF	MA0254.1	vvl
 -47.5	13
 -46.5	17.6667
 -45.5	16.5
 -44.5	17.5
 -43.5	17
 -42.5	15.8333
 -41.5	14.5
 -40.5	21
 -39.5	14.8333
 -38.5	19.5
 -37.5	20.5
 -36.5	18.5
 -35.5	18.8333
 -34.5	19.5
 -33.5	18.5
 -32.5	12.5
 -31.5	12
 -30.5	18
 -29.5	25
 -28.5	20.5
 -27.5	18
 -26.5	27.6667
 -25.5	14.5
 -24.5	17.8333
 -23.5	21.3333
 -22.5	12.5
 -21.5	20
 -20.5	19
 -19.5	20
 -18.5	17
 -17.5	20
 -16.5	21.3333
 -15.5	19.5
 -14.5	20.5
 -13.5	15.3333
 -12.5	14.5
 -11.5	14.8333
 -10.5	14
  -9.5	16
  -8.5	14.5
  -7.5	18
  -6.5	27.5
  -5.5	22.3333
  -4.5	21.5
  -3.5	28.5
  -2.5	18.5
  -1.5	23.8333
  -0.5	22
   0.5	20.5
   1.5	19.5
   2.5	25
   3.5	32
   4.5	19.5
   5.5	23.8333
   6.5	16.5
   7.5	19.5
   8.5	13.5
   9.5	14.8333
  10.5	8.5
  11.5	15.5
  12.5	18
  13.5	17.5
  14.5	21.5
  15.5	20
  16.5	19.1667
  17.5	20.5
  18.5	19.3333
  19.5	15.5
  20.5	17.5
  21.5	24.5
  22.5	17
  23.5	20
  24.5	16.5
  25.5	17
  26.5	19
  27.5	13.5
  28.5	13.5
  29.5	20
  30.5	9
  31.5	20
  32.5	20
  33.5	18.5
  34.5	15
  35.5	10.5
  36.5	17
  37.5	14
  38.5	16
  39.5	17.3333
  40.5	14
  41.5	21.8333
  42.5	22
  43.5	17.5
  44.5	17
  45.5	17.5
  46.5	22.5
  47.5	11
DB 3 MOTIF	MA0306.1	GIS1
 -46.0	4
 -45.0	10
 -44.0	5
 -43.0	2
 -42.0	9
 -41.0	6
 -40.0	6
 -39.0	1
 -38.0	6
 -37.0	5
 -36.0	2
 -35.0	7
 -34.0	7
 -33.0	4
 -32.0	6
 -31.0	7
 -30.0	2
 -29.0	6
 -28.0	6
 -27.0	8
 -26.0	2
 -25.0	5
 -24.0	7
 -23.0	8
 -22.0	6
 -21.0	3
 -20.0	8
 -19.0	4
 -18.0	9
 -17.0	13
 -16.0	11
 -15.0	7
 -14.0	9
 -13.0	8
 -12.0	11
 -11.0	12
 -10.0	14
  -9.0	9
  -8.0	7
  -7.0	10
  -6.0	5
  -5.0	5
  -4.0	8
  -3.0	9
  -2.0	13
  -1.0	3
   0.0	4
   1.0	5
   2.0	10
   3.0	8
   4.0	5
   5.0	12
   6.0	8
   7.0	11
   8.0	10
   9.0	5
  10.0	12
  11.0	8
  12.0	6
  13.0	12
  14.0	5
  15.0	7
  16.0	10
  17.0	7
  18.0	11
  19.0	4
  20.0	8
  21.0	3
  22.0	6
  23.0	7
  24.0	4
  25.0	10
  26.0	12
  27.0	4
  28.0	6
  29.0	9
  30.0	4
  31.0	12
  32.0	6
  33.0	7
  34.0	3
  35.0	3
  36.0	6
  37.0	6
  38.0	6
  39.0	10
  40.0	5
  41.0	8
  42.0	5
  43.0	5
  44.0	4
  45.0	5
  46.0	7
DB 3 MOTIF	MA0366.1	RGM1
 -48.0	4.5
 -47.0	8.5
 -46.0	3
 -45.0	7
 -44.0	6
 -43.0	12.5
 -42.0	7
 -41.0	4.5
 -40.0	2
 -39.0	6.5
 -38.0	6
 -37.0	5
 -36.0	6.33333
 -35.0	10
 -34.0	4
 -33.0	12.8333
 -32.0	4
 -31.0	7
 -30.0	7.5
 -29.0	7.5
 -28.0	8
 -27.0	6
 -26.0	5.33333
 -25.0	7.5
 -24.0	10
 -23.0	13
 -22.0	12.8333
 -21.0	7.5
 -20.0	7
 -19.0	9
 -18.0	17.5
 -17.0	7
 -16.0	9
 -15.0	10.5
 -14.0	7.5
 -13.0	12
 -12.0	16
 -11.0	16.5
 -10.0	9.83333
  -9.0	4.33333
  -8.0	10
  -7.0	8.5
  -6.0	4.33333
  -5.0	14
  -4.0	5
  -3.0	11
  -2.0	5.5
  -1.0	12.5
   0.0	13
   1.0	9
   2.0	6.5
   3.0	7.5
   4.0	10.3333
   5.0	6
   6.0	11.6667
   7.0	9.5
   8.0	11.5
   9.0	12
  10.0	4.5
  11.0	15.3333
  12.0	10.3333
  13.0	11
  14.0	4.5
  15.0	15
  16.0	5
  17.0	8.5
  18.0	5
  19.0	9
  20.0	7.33333
  21.0	13
  22.0	6
  23.0	7
  24.0	10
  25.0	10
  26.0	13
  27.0	13
  28.0	10
  29.0	4
  30.0	12.5
  31.0	5
  32.0	6
  33.0	7
  34.0	7.5
  35.0	9
  36.0	8
  37.0	10
  38.0	8
  39.0	8.33333
  40.0	7
  41.0	7
  42.0	4
  43.0	6.83333
  44.0	6
  45.0	7
  46.0	5.5
  47.0	4
  48.0	6
DB 3 MOTIF	MA0410.1	UGA3
 -46.5	2
 -45.5	2
 -44.5	4
 -43.5	2
 -42.5	0
 -41.5	0
 -40.5	2
 -39.5	0
 -38.5	1
 -37.5	3
 -36.5	1
 -35.5	1
 -34.5	2
 -33.5	2
 -32.5	4
 -31.5	2
 -30.5	3
 -29.5	3
 -28.5	0
 -27.5	2
 -26.5	2
 -25.5	0
 -24.5	2
 -23.5	1
 -22.5	1
 -21.5	2
 -20.5	1
 -19.5	3
 -18.5	0
 -17.5	1
 -16.5	2
 -15.5	2
 -14.5	2
 -13.5	0
 -12.5	1
 -11.5	0
 -10.5	2
  -9.5	3
  -8.5	0
  -7.5	3
  -6.5	4
  -5.5	7.33333
  -4.5	4
  -3.5	1.33333
  -2.5	1
  -1.5	3
  -0.5	3
   0.5	2
   1.5	4
   2.5	6
   3.5	1
   4.5	7
   5.5	2
   6.5	3
   7.5	2
   8.5	2
   9.5	4
  10.5	0
  11.5	3
  12.5	0
  13.5	1
  14.5	4
  15.5	2
  16.5	3
  17.5	1
  18.5	0
  19.5	3
  20.5	1
  21.5	6
  22.5	2
  23.5	1
  24.5	4
  25.5	2
  26.5	2
  27.5	3
  28.5	0
  29.5	1.5
  30.5	2
  31.5	4
  32.5	2
  33.5	2
  34.5	1
  35.5	0
  36.5	2
  37.5	3
  38.5	2.5
  39.5	1
  40.5	2
  41.5	1
  42.5	1
  43.5	3
  44.5	2
  45.5	0
  46.5	1.33333
DB 3 MOTIF	MA0635.1	BARHL2
 -45.5	16
 -44.5	10
 -43.5	12
 -42.5	18
 -41.5	14
 -40.5	14
 -39.5	9.5
 -38.5	5
 -37.5	13.5
 -36.5	18
 -35.5	17
 -34.5	12
 -33.5	13.5
 -32.5	12
 -31.5	13
 -30.5	11
 -29.5	10
 -28.5	18
 -27.5	10
 -26.5	9
 -25.5	11
 -24.5	5
 -23.5	16
 -22.5	10
 -21.5	15
 -20.5	14
 -19.5	14.5
 -18.5	15
 -17.5	13
 -16.5	22
 -15.5	7
 -14.5	16
 -13.5	15
 -12.5	13
 -11.5	12
 -10.5	15
  -9.5	14
  -8.5	18
  -7.5	23
  -6.5	17
  -5.5	15
  -4.5	12
  -3.5	11.5
  -2.5	14
  -1.5	18
  -0.5	15
   0.5	17.5
   1.5	18
   2.5	21
   3.5	19
   4.5	9
   5.5	21
   6.5	15
   7.5	18
   8.5	18
   9.5	19
  10.5	10
  11.5	11
  12.5	14
  13.5	8
  14.5	12
  15.5	12
  16.5	17
  17.5	17
  18.5	15
  19.5	16
  20.5	13
  21.5	20
  22.5	12
  23.5	15
  24.5	7
  25.5	7
  26.5	15
  27.5	16
  28.5	13
  29.5	10.5
  30.5	9
  31.5	9
  32.5	8
  33.5	20
  34.5	8.5
  35.5	10
  36.5	17
  37.5	11
  38.5	12
  39.5	15
  40.5	15
  41.5	14
  42.5	15
  43.5	12
  44.5	10
  45.5	12
DB 3 MOTIF	MA0643.1	Esrrg
 -45.5	3
 -44.5	1
 -43.5	3
 -42.5	5
 -41.5	6
 -40.5	3
 -39.5	1
 -38.5	2
 -37.5	1
 -36.5	4
 -35.5	1
 -34.5	4
 -33.5	7
 -32.5	4
 -31.5	4
 -30.5	3
 -29.5	2
 -28.5	2
 -27.5	0
 -26.5	6
 -25.5	1
 -24.5	2
 -23.5	2
 -22.5	6
 -21.5	4
 -20.5	6
 -19.5	2
 -18.5	3
 -17.5	2
 -16.5	5
 -15.5	4
 -14.5	3
 -13.5	2
 -12.5	4
 -11.5	10
 -10.5	5
  -9.5	4
  -8.5	4
  -7.5	2
  -6.5	2
  -5.5	6
  -4.5	4
  -3.5	7
  -2.5	5
  -1.5	5
  -0.5	7
   0.5	11
   1.5	6
   2.5	9
   3.5	6
   4.5	5
   5.5	6
   6.5	7
   7.5	4
   8.5	1
   9.5	5
  10.5	3
  11.5	1
  12.5	4
  13.5	5
  14.5	3
  15.5	4
  16.5	5
  17.5	2
  18.5	6
  19.5	2
  20.5	6
  21.5	3
  22.5	4
  23.5	6
  24.5	4
  25.5	6
  26.5	4
  27.5	2
  28.5	6
  29.5	4
  30.5	10
  31.5	5
  32.5	3
  33.5	2
  34.5	5
  35.5	6
  36.5	3
  37.5	6
  38.5	4
  39.5	5
  40.5	2
  41.5	4
  42.5	4
  43.5	3
  44.5	8
  45.5	3
DB 3 MOTIF	MA0775.1	MEIS3
 -46.5	12
 -45.5	16
 -44.5	12
 -43.5	14
 -42.5	7
 -41.5	10
 -40.5	9
 -39.5	13
 -38.5	9
 -37.5	10
 -36.5	6
 -35.5	14
 -34.5	15.5
 -33.5	8
 -32.5	10
 -31.5	9
 -30.5	10
 -29.5	9
 -28.5	15.5
 -27.5	10
 -26.5	8.5
 -25.5	10
 -24.5	13
 -23.5	7
 -22.5	12
 -21.5	9
 -20.5	5
 -19.5	8
 -18.5	18
 -17.5	5
 -16.5	6
 -15.5	11
 -14.5	9
 -13.5	6
 -12.5	9
 -11.5	10
 -10.5	7
  -9.5	12
  -8.5	8
  -7.5	8
  -6.5	14
  -5.5	8
  -4.5	9
  -3.5	13
  -2.5	12
  -1.5	9.5
  -0.5	16
   0.5	17
   1.5	13
   2.5	16
   3.5	16
   4.5	14.5
   5.5	17
   6.5	19
   7.5	12
   8.5	14
   9.5	13
  10.5	12
  11.5	10
  12.5	15
  13.5	10
  14.5	10
  15.5	12
  16.5	13
  17.5	9
  18.5	11
  19.5	8
  20.5	8
  21.5	9
  22.5	9
  23.5	8
  24.5	10
  25.5	12
  26.5	8
  27.5	9
  28.5	8
  29.5	11
  30.5	2
  31.5	8
  32.5	9
  33.5	13
  34.5	9
  35.5	9
  36.5	6
  37.5	18.5
  38.5	8
  39.5	4
  40.5	7
  41.5	7
  42.5	9
  43.5	10
  44.5	11
  45.5	12
  46.5	20
DB 3 MOTIF	MA0820.1	FIGLA
 -45.5	4
 -44.5	4
 -43.5	4
 -42.5	8
 -41.5	7
 -40.5	5
 -39.5	12
 -38.5	7
 -37.5	4
 -36.5	9
 -35.5	3
 -34.5	6
 -33.5	5
 -32.5	8
 -31.5	9
 -30.5	9
 -29.5	6
 -28.5	5
 -27.5	5
 -26.5	7
 -25.5	4
 -24.5	7
 -23.5	4
 -22.5	5
 -21.5	3
 -20.5	7
 -19.5	7
 -18.5	2
 -17.5	4
 -16.5	7
 -15.5	6
 -14.5	8
 -13.5	5
 -12.5	13
 -11.5	7
 -10.5	6
  -9.5	7
  -8.5	11
  -7.5	4
  -6.5	6
  -5.5	16
  -4.5	7
  -3.5	16
  -2.5	6
  -1.5	13
  -0.5	8
   0.5	7
   1.5	3
   2.5	12
   3.5	6
   4.5	11
   5.5	9
   6.5	8
   7.5	8
   8.5	5
   9.5	6
  10.5	5
  11.5	8
  12.5	8
  13.5	4
  14.5	5
  15.5	2
  16.5	7
  17.5	11
  18.5	7
  19.5	5
  20.5	6
  21.5	3
  22.5	2
  23.5	8
  24.5	7
  25.5	5
  26.5	7
  27.5	2
  28.5	9
  29.5	5
  30.5	5
  31.5	5
  32.5	8
  33.5	3
  34.5	4
  35.5	2
  36.5	8
  37.5	4
  38.5	3
  39.5	4
  40.5	4
  41.5	7
  42.5	6
  43.5	8
  44.5	9
  45.5	5
DB 3 MOTIF	MA1111.1	NR2F2
 -45.0	5
 -44.0	4
 -43.0	9
 -42.0	8
 -41.0	11
 -40.0	3
 -39.0	2
 -38.0	6
 -37.0	5
 -36.0	8
 -35.0	9
 -34.0	9
 -33.0	8
 -32.0	8
 -31.0	5
 -30.0	7
 -29.0	8
 -28.0	3
 -27.0	8
 -26.0	6
 -25.0	4
 -24.0	7
 -23.0	8
 -22.0	6
 -21.0	14
 -20.0	4
 -19.0	7
 -18.0	12
 -17.0	9
 -16.0	11
 -15.0	9
 -14.0	10
 -13.0	6
 -12.0	9
 -11.0	13
 -10.0	8
  -9.0	6
  -8.0	7
  -7.0	8
  -6.0	8
  -5.0	10
  -4.0	7
  -3.0	2
  -2.0	12
  -1.0	13
   0.0	14
   1.0	13
   2.0	17
   3.0	6
   4.0	11
   5.0	12
   6.0	11
   7.0	10
   8.0	6
   9.0	9
  10.0	9
  11.0	4
  12.0	7
  13.0	14
  14.0	6
  15.0	10
  16.0	8
  17.0	5
  18.0	9
  19.0	6
  20.0	8
  21.0	6
  22.0	7
  23.0	7
  24.0	7
  25.0	7
  26.0	7
  27.0	12
  28.0	8
  29.0	8
  30.0	11
  31.0	13
  32.0	11
  33.0	8
  34.0	7
  35.0	9
  36.0	10
  37.0	6
  38.0	9
  39.0	7
  40.0	6
  41.0	7
  42.0	5
  43.0	8
  44.0	12
  45.0	10
DB 3 MOTIF	MA1535.1	NR2C1
 -46.0	5
 -45.0	10
 -44.0	5
 -43.0	8
 -42.0	4
 -41.0	9.5
 -40.0	3
 -39.0	8
 -38.0	4
 -37.0	6
 -36.0	10
 -35.0	2
 -34.0	5
 -33.0	9
 -32.0	5
 -31.0	6
 -30.0	7
 -29.0	8
 -28.0	1
 -27.0	4
 -26.0	8
 -25.0	4
 -24.0	5
 -23.0	5
 -22.0	4
 -21.0	13
 -20.0	5
 -19.0	2
 -18.0	7
 -17.0	7
 -16.0	4
 -15.0	3
 -14.0	6
 -13.0	7
 -12.0	11
 -11.0	12
 -10.0	8
  -9.0	5
  -8.0	5
  -7.0	8
  -6.0	4
  -5.0	6
  -4.0	3
  -3.0	11
  -2.0	11
  -1.0	7
   0.0	13
   1.0	9
   2.0	12
   3.0	8
   4.0	13
   5.0	11
   6.0	5
   7.0	7
   8.0	5
   9.0	11
  10.0	5
  11.0	8
  12.0	5
  13.0	7
  14.0	5
  15.0	7
  16.0	5
  17.0	2
  18.0	4
  19.0	5
  20.0	4
  21.0	5
  22.0	3
  23.0	5
  24.0	4
  25.0	5
  26.0	8
  27.0	8.5
  28.0	8
  29.0	11
  30.0	9
  31.0	6
  32.0	5
  33.0	5
  34.0	4
  35.0	10
  36.0	3
  37.0	9
  38.0	7
  39.0	7
  40.0	3
  41.0	5
  42.0	5
  43.0	9
  44.0	8
  45.0	9
  46.0	5
DB 3 MOTIF	MA1536.1	NR2C2
 -46.5	10
 -45.5	13
 -44.5	11
 -43.5	16
 -42.5	8
 -41.5	16
 -40.5	8
 -39.5	13
 -38.5	11
 -37.5	13
 -36.5	13.5
 -35.5	14
 -34.5	13.5
 -33.5	18
 -32.5	10
 -31.5	11.5
 -30.5	11
 -29.5	18
 -28.5	14
 -27.5	5
 -26.5	11
 -25.5	14
 -24.5	17
 -23.5	14
 -22.5	14
 -21.5	14
 -20.5	22
 -19.5	11
 -18.5	14
 -17.5	11
 -16.5	14
 -15.5	10
 -14.5	13
 -13.5	19
 -12.5	14
 -11.5	15.5
 -10.5	17
  -9.5	14.5
  -8.5	10
  -7.5	14
  -6.5	17
  -5.5	12
  -4.5	18
  -3.5	12
  -2.5	21
  -1.5	19
  -0.5	24
   0.5	17
   1.5	25
   2.5	15
   3.5	18
   4.5	21
   5.5	19
   6.5	14
   7.5	7
   8.5	18
   9.5	18
  10.5	14
  11.5	17
  12.5	16
  13.5	18
  14.5	19
  15.5	9
  16.5	11.5
  17.5	9
  18.5	13
  19.5	11
  20.5	13.5
  21.5	7
  22.5	10
  23.5	18
  24.5	13
  25.5	15
  26.5	7
  27.5	15
  28.5	12
  29.5	17
  30.5	8
  31.5	13
  32.5	15
  33.5	14
  34.5	15
  35.5	11
  36.5	18
  37.5	13.5
  38.5	14
  39.5	12
  40.5	13
  41.5	9
  42.5	23
  43.5	14
  44.5	16
  45.5	17
  46.5	8
DB 3 MOTIF	MA1708.1	ETV7
 -45.0	5
 -44.0	4
 -43.0	7
 -42.0	5
 -41.0	8
 -40.0	4
 -39.0	5
 -38.0	6
 -37.0	7
 -36.0	8
 -35.0	6
 -34.0	10
 -33.0	5
 -32.0	9
 -31.0	6
 -30.0	9
 -29.0	5
 -28.0	10
 -27.0	11
 -26.0	14
 -25.0	12
 -24.0	8
 -23.0	8
 -22.0	10
 -21.0	9
 -20.0	14
 -19.0	11
 -18.0	15
 -17.0	12
 -16.0	14
 -15.0	6
 -14.0	15
 -13.0	12
 -12.0	11
 -11.0	10
 -10.0	14
  -9.0	11
  -8.0	6
  -7.0	7.5
  -6.0	15
  -5.0	9
  -4.0	12
  -3.0	9
  -2.0	12
  -1.0	10
   0.0	14
   1.0	14
   2.0	6
   3.0	14
   4.0	8
   5.0	13
   6.0	7
   7.0	6
   8.0	9
   9.0	12
  10.0	15
  11.0	7.5
  12.0	7
  13.0	8
  14.0	12
  15.0	7
  16.0	12
  17.0	10
  18.0	8
  19.0	13
  20.0	10
  21.0	9
  22.0	6
  23.0	8
  24.0	13
  25.0	12
  26.0	6
  27.0	18
  28.0	13
  29.0	6
  30.0	7
  31.0	6
  32.0	5
  33.0	11
  34.0	12
  35.0	10
  36.0	9
  37.0	8
  38.0	11
  39.0	17
  40.0	9
  41.0	5
  42.0	6
  43.0	10
  44.0	7
  45.0	12
DB 3 MOTIF	MA1771.1	MYB41
 -43.0	4
 -42.0	4
 -41.0	4
 -40.0	2
 -39.0	2
 -38.0	3
 -37.0	2
 -36.0	4
 -35.0	4
