DB 2 MOTIF	UP00085_1	Sfpi1_primary
  34.0	2
  35.0	3
  36.0	5
  37.0	5
  38.0	3
  39.0	4
  40.0	2
  41.0	4
  42.0	1
  43.0	3
DB 3 MOTIF	MA0598.3	EHF
 -43.0	6
 -42.0	4
 -41.0	9
 -40.0	10
 -39.0	6
 -38.0	3
 -37.0	6
 -36.0	3
 -35.0	3
 -34.0	7
 -33.0	6
 -32.0	7
 -31.0	2
 -30.0	6
 -29.0	8
 -28.0	9
 -27.0	5
 -26.0	5
 -25.0	5
 -24.0	9
 -23.0	6
 -22.0	7
 -21.0	8
 -20.0	11
 -19.0	10
 -18.0	8
 -17.0	10
 -16.0	11
 -15.0	7
 -14.0	6
 -13.0	13
 -12.0	14
 -11.0	11
 -10.0	9
  -9.0	7
  -8.0	4
  -7.0	10
  -6.0	17
  -5.0	8
  -4.0	7
  -3.0	12
  -2.0	8
  -1.0	13
   0.0	15
   1.0	11
   2.0	8
   3.0	10
   4.0	5
   5.0	4
   6.0	11
   7.0	11
   8.0	9
   9.0	9
  10.0	4
  11.0	11
  12.0	7
  13.0	10
  14.0	8
  15.0	8
  16.0	6
  17.0	5
  18.0	6
  19.0	4
  20.0	6
  21.0	7
  22.0	11
  23.0	5
  24.0	7
  25.0	6
  26.0	4
  27.0	5
  28.0	8
  29.0	15
  30.0	3
  31.0	6
  32.0	9
  33.0	4
  34.0	3
  35.0	6
  36.0	7
  37.0	8
  38.0	5
  39.0	8
  40.0	3
  41.0	5
  42.0	16
  43.0	5
DB 3 MOTIF	MA0473.3	ELF1
 -43.5	6
 -42.5	5
 -41.5	4
 -40.5	10
 -39.5	7
 -38.5	3
 -37.5	4
 -36.5	3
 -35.5	2
 -34.5	6
 -33.5	5
 -32.5	7
 -31.5	5
 -30.5	4
 -29.5	4
 -28.5	5
 -27.5	5
 -26.5	9
 -25.5	3
 -24.5	5
 -23.5	8
 -22.5	4
 -21.5	7
 -20.5	4
 -19.5	8
 -18.5	9
 -17.5	9
 -16.5	9
 -15.5	7
 -14.5	3
 -13.5	7
 -12.5	6
 -11.5	12
 -10.5	11
  -9.5	6
  -8.5	3
  -7.5	9
  -6.5	11
  -5.5	6
  -4.5	9
  -3.5	8
  -2.5	7
  -1.5	7
  -0.5	5
   0.5	8
   1.5	8
   2.5	8
   3.5	11
   4.5	3
   5.5	9
   6.5	7
   7.5	7
   8.5	11
   9.5	7
  10.5	6
  11.5	6
  12.5	5
  13.5	7
  14.5	12
  15.5	6
  16.5	8
  17.5	2
  18.5	2
  19.5	5
  20.5	7
  21.5	6
  22.5	2
  23.5	3
  24.5	6
  25.5	4
  26.5	2
  27.5	2
  28.5	9
  29.5	7
  30.5	4
  31.5	5
  32.5	5
  33.5	6
  34.5	5
  35.5	8
  36.5	8
  37.5	2
  38.5	7
  39.5	7
  40.5	3
  41.5	8
  42.5	7
  43.5	8
DB 3 MOTIF	MA0640.2	ELF3
 -43.5	4
 -42.5	5
 -41.5	11
 -40.5	4
 -39.5	9
 -38.5	10
 -37.5	7
 -36.5	4
 -35.5	3
 -34.5	3
 -33.5	9
 -32.5	7
 -31.5	6
 -30.5	7
 -29.5	6
 -28.5	8
 -27.5	5
 -26.5	7
 -25.5	4
 -24.5	4
 -23.5	6
 -22.5	9
 -21.5	8
 -20.5	6
 -19.5	8
 -18.5	10
 -17.5	11
 -16.5	10
 -15.5	9
 -14.5	13
 -13.5	7
 -12.5	12
 -11.5	13
 -10.5	15
  -9.5	7
  -8.5	11
  -7.5	9
  -6.5	7
  -5.5	8
  -4.5	10
  -3.5	11
  -2.5	11
  -1.5	13
  -0.5	8
   0.5	7
   1.5	15
   2.5	8
   3.5	10
   4.5	14
   5.5	7
   6.5	6
   7.5	5
   8.5	11
   9.5	8
  10.5	7
  11.5	5
  12.5	12
  13.5	11
  14.5	9
  15.5	10
  16.5	7
  17.5	5
  18.5	5
  19.5	9
  20.5	7
  21.5	5
  22.5	7
  23.5	6
  24.5	7
  25.5	7
  26.5	3
  27.5	6
  28.5	3
  29.5	9
  30.5	12
  31.5	4
  32.5	4
  33.5	8
  34.5	9
  35.5	9
  36.5	6
  37.5	11
  38.5	8
  39.5	5
  40.5	9
  41.5	2
  42.5	8
  43.5	16
DB 3 MOTIF	MA0761.2	ETV1
 -43.5	6
 -42.5	6
 -41.5	5
 -40.5	12
 -39.5	5
 -38.5	6
 -37.5	5
 -36.5	3
 -35.5	6
 -34.5	10
 -33.5	6
 -32.5	9
 -31.5	2
 -30.5	5
 -29.5	5
 -28.5	6
 -27.5	6
 -26.5	10
 -25.5	5
 -24.5	4
 -23.5	9
 -22.5	5
 -21.5	6
 -20.5	8
 -19.5	9
 -18.5	9
 -17.5	9
 -16.5	14
 -15.5	6
 -14.5	3
 -13.5	8
 -12.5	11
 -11.5	12
 -10.5	12
  -9.5	5
  -8.5	3
  -7.5	10
  -6.5	13
  -5.5	8
  -4.5	12
  -3.5	10
  -2.5	9
  -1.5	7
  -0.5	8
   0.5	12
   1.5	8
   2.5	4
   3.5	13
   4.5	4
   5.5	10
   6.5	9
   7.5	8
   8.5	10
   9.5	6
  10.5	6
  11.5	7
  12.5	5
  13.5	9
  14.5	11
  15.5	5
  16.5	8
  17.5	2
  18.5	2
  19.5	3
  20.5	5
  21.5	6
  22.5	2
  23.5	5
  24.5	5
  25.5	6
  26.5	4
  27.5	2
  28.5	9
  29.5	12
  30.5	4
  31.5	4
  32.5	7
  33.5	6
  34.5	7
  35.5	8
  36.5	8
  37.5	4
  38.5	10
  39.5	7
  40.5	4
  41.5	7
  42.5	7
  43.5	4
DB 3 MOTIF	MA0062.3	GABPA
 -43.5	6
 -42.5	5
 -41.5	6
 -40.5	12
 -39.5	6
 -38.5	5
 -37.5	5
 -36.5	4
 -35.5	6
 -34.5	9
 -33.5	6
 -32.5	10
 -31.5	4
 -30.5	7
 -29.5	7
 -28.5	6
 -27.5	8
 -26.5	11
 -25.5	4
 -24.5	6
 -23.5	11
 -22.5	7
 -21.5	10
 -20.5	4
 -19.5	9
 -18.5	10
 -17.5	11
 -16.5	13
 -15.5	11
 -14.5	5
 -13.5	12
 -12.5	13
 -11.5	14
 -10.5	14
  -9.5	6
  -8.5	4
  -7.5	8
  -6.5	13
  -5.5	9
  -4.5	10
  -3.5	13
  -2.5	9
  -1.5	7.5
  -0.5	9
   0.5	8
   1.5	9
   2.5	9
   3.5	13
   4.5	5
   5.5	11
   6.5	11
   7.5	10
   8.5	11
   9.5	9
  10.5	7
  11.5	10
  12.5	5
  13.5	11
  14.5	13
  15.5	8
  16.5	14
  17.5	3
  18.5	3
  19.5	4
  20.5	7
  21.5	9
  22.5	2
  23.5	8
  24.5	8
  25.5	6
  26.5	4
  27.5	3
  28.5	12
  29.5	13
  30.5	4
  31.5	6
  32.5	6
  33.5	6
  34.5	8
  35.5	9
  36.5	9.5
  37.5	4
  38.5	9
  39.5	7
  40.5	4
  41.5	8
  42.5	7
  43.5	8
DB 3 MOTIF	MA1853.1	Erf-a
 -40.5	6
 -39.5	11
 -38.5	11
 -37.5	7
 -36.5	11
 -35.5	9
 -34.5	6
 -33.5	9
 -32.5	7
 -31.5	5
 -30.5	9
 -29.5	11
 -28.5	4
 -27.5	17
 -26.5	10
 -25.5	4
 -24.5	6
 -23.5	8
 -22.5	9
 -21.5	11
 -20.5	12
 -19.5	9
 -18.5	7
 -17.5	16
 -16.5	11
 -15.5	16
 -14.5	12
 -13.5	6
 -12.5	14
 -11.5	16
 -10.5	6
  -9.5	12
  -8.5	12
  -7.5	12
  -6.5	12
  -5.5	17
  -4.5	16
  -3.5	12
  -2.5	12
  -1.5	21
  -0.5	16
   0.5	5
   1.5	16
   2.5	11
   3.5	3
   4.5	19
   5.5	10
   6.5	8
   7.5	10
   8.5	8
   9.5	15
  10.5	13
  11.5	9
  12.5	10
  13.5	10
  14.5	13
  15.5	13
  16.5	8
  17.5	12
  18.5	7
  19.5	9
  20.5	7
  21.5	8
  22.5	12
  23.5	6
  24.5	6
  25.5	17
  26.5	4
  27.5	14
  28.5	10
  29.5	10
  30.5	11
  31.5	7
  32.5	8
  33.5	10
  34.5	8
  35.5	11
  36.5	13
  37.5	14
  38.5	8
  39.5	8
  40.5	14
DB 3 MOTIF	MA1992.1	Ikzf3
 -43.0	3
 -42.0	9
 -41.0	7
 -40.0	7
 -39.0	5
 -38.0	8
 -37.0	5
 -36.0	2
 -35.0	8
 -34.0	6
 -33.0	4
 -32.0	4
 -31.0	3
 -30.0	4
 -29.0	3
